customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent,income_anomaly_zscore,income_anomaly_iqr,income_is_anomaly,purchase_amount_anomaly_zscore,purchase_amount_anomaly_iqr,purchase_amount_is_anomaly,final_price_anomaly_zscore,final_price_anomaly_iqr,final_price_is_anomaly,age_anomaly_zscore,age_anomaly_iqr,age_is_anomaly,rating_anomaly_zscore,rating_anomaly_iqr,rating_is_anomaly,discount_percent_anomaly_zscore,discount_percent_anomaly_iqr,discount_percent_is_anomaly,shipping_cost_anomaly_zscore,shipping_cost_anomaly_iqr,shipping_cost_is_anomaly,total_cost_anomaly_zscore,total_cost_anomaly_iqr,total_cost_is_anomaly,discount_amount_anomaly_zscore,discount_amount_anomaly_iqr,discount_amount_is_anomaly,price_per_rating_anomaly_zscore,price_per_rating_anomaly_iqr,price_per_rating_is_anomaly,anomaly_score,has_any_anomaly
542,51,Female,High School,68868,94.57,2025-05-16 15:09:28.486479,Clothing,2.7,45.57,22.12,116.69,43.1,73.59,27.26,0.14,2601,1.35,0,True,False,False,False,True,False,False,False,51-65,Middle,Very Low,Fair,High Discount,Q1,"(-0.0139, 4.784]",2025,5,May,16,4,Friday,2,20,0,0,0,20224,Spring,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,19,Female,Bachelor,139119,3853.09,2025-10-11 15:09:28.486482,Clothing,3.8,27.7,2.3,3855.3900000000003,1067.31,2788.08,733.71,2.77,361,7.32,1,True,False,False,False,True,False,False,False,18-25,High,Very High,Good,Medium Discount,Q3,"(-0.0139, 4.784]",2025,10,October,11,5,Saturday,4,41,1,0,0,20372,Fall,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,49,Male,High School,43225,4037.71,2026-01-18 15:09:28.486485,Home,2.6,8.72,27.19,4064.9,352.09,3712.81,1428.0,9.34,2401,0.88,0,False,True,False,False,False,False,False,True,36-50,Lower-Middle,Very High,Fair,No Discount,Q4,"(4.784, 9.558]",2026,1,January,18,6,Sunday,1,3,1,0,0,20471,Winter,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,40,Female,High School,115286,609.83,2026-02-07 15:09:28.486488,Books,3.0,18.94,16.93,626.76,115.5,511.26,170.42,0.53,1600,2.88,0,True,False,False,True,False,False,False,False,36-50,High,Medium,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2026,2,February,7,5,Saturday,1,6,1,0,0,20491,Winter,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,39,Female,Master,26643,1335.26,2025-04-22 15:09:28.486491,Food,1.0,42.16,23.67,1358.93,562.95,795.98,795.98,5.01,1521,0.68,2,True,False,False,False,False,False,True,False,36-50,Low,High,Poor,High Discount,Q1,"(4.784, 9.558]",2025,4,April,22,1,Tuesday,2,17,0,0,0,20200,Spring,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,68,Female,Master,113059,97.59,2025-11-14 15:09:28.486494,Home,3.8,32.21,30.66,128.25,31.43,96.82,25.48,0.09,4624,1.66,2,True,False,False,False,False,False,False,True,65+,High,Very Low,Good,Medium Discount,Q1,"(-0.0139, 4.784]",2025,11,November,14,4,Friday,4,46,0,0,0,20406,Fall,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,42,Other,PhD,56727,1473.61,2025-08-12 15:09:28.486497,Clothing,3.6,32.54,43.44,1517.05,479.51,1037.54,288.21,2.6,1764,1.35,3,False,False,True,False,True,False,False,False,36-50,Middle,High,Good,Medium Discount,Q2,"(-0.0139, 4.784]",2025,8,August,12,1,Tuesday,3,33,0,0,0,20312,Summer,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,75,Other,Master,31005,3867.98,2025-08-10 15:09:28.486499,Home,1.2,43.34,33.1,3901.08,1676.38,2224.7,1853.92,12.48,5625,0.41,2,False,False,True,False,False,False,False,True,65+,Lower-Middle,Very High,Poor,High Discount,Q3,"(9.558, 14.332]",2025,8,August,10,6,Sunday,3,32,1,0,0,20310,Summer,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,79,Male,Master,129079,2594.62,2025-05-28 15:09:28.486502,Electronics,2.5,44.7,21.7,2616.3199999999997,1159.8,1456.52,582.61,2.01,6241,1.63,2,False,True,False,False,False,True,False,False,65+,High,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2025,5,May,28,2,Wednesday,2,22,0,0,0,20236,Spring,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,78,Male,Bachelor,85697,1747.0,2025-10-13 15:09:28.486505,Clothing,4.9,45.99,40.97,1787.97,803.45,984.52,200.92,2.04,6084,1.1,1,False,True,False,False,True,False,False,False,65+,Upper-Middle,High,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,10,October,13,0,Monday,4,42,0,0,0,20374,Fall,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,39,Other,Master,36029,1864.98,2025-06-25 15:09:28.486508,Electronics,2.7,4.74,45.28,1910.26,88.4,1821.86,674.76,5.18,1521,0.92,2,False,False,True,False,False,True,False,False,36-50,Lower-Middle,High,Fair,No Discount,Q2,"(4.784, 9.558]",2025,6,June,25,2,Wednesday,2,26,0,0,0,20264,Summer,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,75,Other,PhD,135281,16.75,2025-02-28 15:09:28.486511,Clothing,3.0,27.21,5.99,22.740000000000002,4.56,18.18,6.06,0.01,5625,1.8,3,False,False,True,False,True,False,False,False,65+,High,Very Low,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,2,February,28,4,Friday,1,9,0,0,1,20147,Winter,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,75,Other,Bachelor,34226,1506.0,2025-10-29 15:09:28.486514,Home,4.6,37.03,26.6,1532.6,557.67,974.93,211.94,4.4,5625,0.46,1,False,False,True,False,False,False,False,True,65+,Lower-Middle,High,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,10,October,29,2,Wednesday,4,44,0,0,0,20390,Fall,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,39,Female,PhD,83646,3235.83,2025-04-08 15:09:28.486517,Books,3.9,37.85,14.23,3250.06,1224.76,2025.3,519.31,3.87,1521,2.14,3,True,False,False,True,False,False,False,False,36-50,Upper-Middle,Very High,Good,Medium Discount,Q3,"(-0.0139, 4.784]",2025,4,April,8,1,Tuesday,2,15,0,0,0,20186,Spring,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,66,Female,Master,80603,4871.23,2025-03-12 15:09:28.486519,Food,3.3,30.34,2.35,4873.58,1477.93,3395.65,1028.98,6.04,4356,1.22,2,True,False,False,False,False,False,True,False,65+,Upper-Middle,Very High,Good,Medium Discount,Q4,"(4.784, 9.558]",2025,3,March,12,2,Wednesday,1,11,0,0,0,20159,Spring,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,69,Other,PhD,48731,4236.83,2025-09-26 15:09:28.486522,Electronics,4.2,8.34,33.43,4270.26,353.35,3916.91,932.6,8.69,4761,0.71,3,False,False,True,False,False,True,False,False,65+,Lower-Middle,Very High,Excellent,No Discount,Q4,"(4.784, 9.558]",2025,9,September,26,4,Friday,3,39,0,0,0,20357,Fall,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,59,Female,Bachelor,129458,127.74,2025-12-15 15:09:28.486525,Home,4.5,39.87,43.14,170.88,50.93,119.95,26.66,0.1,3481,2.19,1,True,False,False,False,False,False,False,True,51-65,High,Low,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,12,December,15,0,Monday,4,51,0,0,0,20437,Winter,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,23,Female,High School,130384,4493.82,2025-06-16 15:09:28.486528,Books,2.8,36.01,8.15,4501.969999999999,1618.22,2883.75,1029.91,3.45,529,5.67,0,True,False,False,True,False,False,False,False,18-25,High,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2025,6,June,16,0,Monday,2,25,0,0,0,20255,Summer,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,32,Male,PhD,88926,3918.16,2025-07-10 15:09:28.486531,Home,2.9,4.31,40.62,3958.7799999999997,168.87,3789.91,1306.87,4.41,1024,2.78,3,False,True,False,False,False,False,False,True,26-35,Upper-Middle,Very High,Fair,No Discount,Q4,"(-0.0139, 4.784]",2025,7,July,10,3,Thursday,3,28,0,0,0,20279,Summer,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,71,Other,PhD,25997,3904.08,2025-04-11 15:09:28.486534,Electronics,2.5,23.19,42.67,3946.75,905.36,3041.39,1216.56,15.02,5041,0.37,3,False,False,True,False,False,True,False,False,65+,Low,Very High,Fair,Low Discount,Q4,"(14.332, 19.106]",2025,4,April,11,4,Friday,2,15,0,0,0,20189,Spring,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,60,Other,Bachelor,487249,8991.279454325295,2025-11-04 15:09:28.486536,Food,4.9,8.7,45.72,9036.999454325294,782.24,8254.76,1684.64,1.85,3600,8.12,1,False,False,True,False,False,False,True,False,51-65,High,Very High,Excellent,No Discount,Q4,"(-0.0139, 4.784]",2025,11,November,4,1,Tuesday,4,45,0,0,0,20396,Fall,105,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1
563,77,Female,Bachelor,270825,14010.704384506473,2025-08-21 15:09:28.486539,Home,3.8,16.87,13.26,14023.964384506473,2363.61,11660.35,3068.51,5.17,5929,3.52,1,True,False,False,False,False,False,False,True,65+,High,Very High,Good,Low Discount,Q4,"(4.784, 9.558]",2025,8,August,21,3,Thursday,3,34,0,0,0,20321,Summer,180,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,6,1
564,54,Other,PhD,69815,1521.55,2025-08-18 15:09:28.486542,Clothing,1.3,0.9,45.2,1566.75,13.69,1553.06,1194.66,2.18,2916,1.29,3,False,False,True,False,True,False,False,False,51-65,Middle,High,Poor,No Discount,Q2,"(-0.0139, 4.784]",2025,8,August,18,0,Monday,3,34,0,0,0,20318,Summer,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,50,Male,Master,62092,337.82,2025-07-07 15:09:28.486545,Books,4.5,20.02,16.03,353.85,67.63,286.22,63.6,0.54,2500,1.24,2,False,True,False,True,False,False,False,False,36-50,Middle,Low,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,7,July,7,0,Monday,3,28,0,0,0,20276,Summer,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,25,Male,PhD,82539,1148.89,2025-05-29 15:09:28.486548,Home,2.9,27.49,27.62,1176.51,315.83,860.68,296.79,1.39,625,3.3,3,False,True,False,False,False,False,False,True,18-25,Upper-Middle,High,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,5,May,29,3,Thursday,2,22,0,0,0,20237,Spring,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,70,Male,Bachelor,86077,1240.55,2025-05-16 15:09:28.486551,Books,1.3,30.98,2.53,1243.08,384.32,858.76,660.58,1.44,4900,1.23,1,False,True,False,True,False,False,False,False,65+,Upper-Middle,High,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,5,May,16,4,Friday,2,20,0,0,0,20224,Spring,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,77,Other,High School,41817,2425.54,2025-11-21 15:09:28.486553,Clothing,3.2,33.17,2.19,2427.73,804.55,1623.18,507.24,5.8,5929,0.54,0,False,False,True,False,True,False,False,False,65+,Lower-Middle,Very High,Good,Medium Discount,Q2,"(4.784, 9.558]",2025,11,November,21,4,Friday,4,47,0,0,0,20413,Fall,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,61,Other,High School,57861,3739.75,2025-08-26 15:09:28.486556,Food,2.7,41.81,36.02,3775.77,1563.59,2212.18,819.33,6.46,3721,0.95,0,False,False,True,False,False,False,True,False,51-65,Middle,Very High,Fair,High Discount,Q3,"(4.784, 9.558]",2025,8,August,26,1,Tuesday,3,35,0,0,0,20326,Summer,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,61,Other,Master,33428,2374.31,2026-01-31 15:09:28.486559,Food,4.5,10.77,22.22,2396.5299999999997,255.71,2140.82,475.74,7.1,3721,0.55,2,False,False,True,False,False,False,True,False,51-65,Lower-Middle,Very High,Excellent,Low Discount,Q3,"(4.784, 9.558]",2026,1,January,31,5,Saturday,1,5,1,0,1,20484,Winter,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,22,Other,PhD,63934,298.64,2025-11-04 15:09:28.486562,Clothing,1.8,6.02,12.81,311.45,17.98,293.47,163.04,0.47,484,2.91,3,False,False,True,False,True,False,False,False,18-25,Middle,Low,Poor,No Discount,Q1,"(-0.0139, 4.784]",2025,11,November,4,1,Tuesday,4,45,0,0,0,20396,Fall,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,56,Other,High School,135555,4789.37,2025-05-23 15:09:28.486565,Books,4.3,42.58,9.52,4798.89,2039.31,2759.58,641.76,3.53,3136,2.42,0,False,False,True,True,False,False,False,False,51-65,High,Very High,Excellent,High Discount,Q3,"(-0.0139, 4.784]",2025,5,May,23,4,Friday,2,21,0,0,0,20231,Spring,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,21,Male,PhD,134367,4714.19,2025-04-05 15:09:28.486568,Home,3.2,7.83,33.5,4747.69,369.12,4378.57,1368.3,3.51,441,6.4,3,False,True,False,False,False,False,False,True,18-25,High,Very High,Good,No Discount,Q4,"(-0.0139, 4.784]",2025,4,April,5,5,Saturday,2,14,1,0,0,20183,Spring,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,23,Female,Bachelor,30258,3928.1,2025-09-04 15:09:28.486571,Clothing,1.2,48.74,0.02,3928.12,1914.56,2013.56,1677.97,12.98,529,1.32,1,True,False,False,False,True,False,False,False,18-25,Lower-Middle,Very High,Poor,High Discount,Q3,"(9.558, 14.332]",2025,9,September,4,3,Thursday,3,36,0,0,0,20335,Fall,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,62,Male,High School,77775,4956.73,2026-02-05 15:09:28.486573,Electronics,4.9,42.13,40.29,4997.0199999999995,2088.27,2908.75,593.62,6.37,3844,1.25,0,False,True,False,False,False,True,False,False,51-65,Upper-Middle,Very High,Excellent,High Discount,Q3,"(4.784, 9.558]",2026,2,February,5,3,Thursday,1,6,0,0,0,20489,Winter,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,49,Other,Master,101580,2726.97,2025-03-18 15:09:28.486576,Books,3.1,25.04,3.96,2730.93,682.83,2048.1,660.68,2.68,2401,2.07,2,False,False,True,True,False,False,False,False,36-50,High,Very High,Good,Medium Discount,Q3,"(-0.0139, 4.784]",2025,3,March,18,1,Tuesday,1,12,0,0,0,20165,Spring,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,69,Male,Bachelor,114947,4814.21,2026-01-17 15:09:28.486579,Food,2.2,49.07,9.57,4823.78,2362.33,2461.45,1118.84,4.19,4761,1.67,1,False,True,False,False,False,False,True,False,65+,High,Very High,Fair,High Discount,Q3,"(-0.0139, 4.784]",2026,1,January,17,5,Saturday,1,3,1,0,0,20470,Winter,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
578,47,Other,Master,25469,387.27,2026-01-09 15:09:28.486582,Clothing,2.9,4.87,19.31,406.58,18.86,387.72,133.7,1.52,2209,0.54,2,False,False,True,False,True,False,False,False,36-50,Low,Low,Fair,No Discount,Q1,"(-0.0139, 4.784]",2026,1,January,9,4,Friday,1,2,0,0,0,20462,Winter,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,64,Other,Bachelor,382873,14310.400957705244,2025-09-23 15:09:28.486585,Food,4.4,15.15,24.24,14334.640957705244,2168.03,12166.61,2765.14,3.74,4096,5.98,1,False,False,True,False,False,False,True,False,51-65,High,Very High,Excellent,Low Discount,Q4,"(-0.0139, 4.784]",2025,9,September,23,1,Tuesday,3,39,0,0,0,20354,Fall,147,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,5,1
580,52,Male,High School,26256,1134.65,2025-07-15 15:09:28.486588,Books,2.2,31.91,17.75,1152.4,362.07,790.33,359.24,4.32,2704,0.5,0,False,True,False,True,False,False,False,False,51-65,Low,High,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,7,July,15,1,Tuesday,3,29,0,0,0,20284,Summer,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,72,Other,Master,144086,987.21,2025-07-14 15:09:28.486590,Food,1.8,17.5,16.04,1003.25,172.76,830.49,461.38,0.69,5184,2.0,2,False,False,True,False,False,False,True,False,65+,High,Medium,Poor,Low Discount,Q1,"(-0.0139, 4.784]",2025,7,July,14,0,Monday,3,29,0,0,0,20283,Summer,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,57,Female,Master,96256,712.61,2025-11-28 15:09:28.486593,Clothing,1.5,46.42,48.2,760.8100000000001,330.79,430.02,286.68,0.74,3249,1.69,2,True,False,False,False,True,False,False,False,51-65,Upper-Middle,Medium,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,11,November,28,4,Friday,4,48,0,0,0,20420,Fall,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,69,Other,Bachelor,53937,3115.84,2025-03-22 15:09:28.486596,Books,2.2,3.28,32.08,3147.92,102.2,3045.72,1384.42,5.78,4761,0.78,1,False,False,True,True,False,False,False,False,65+,Middle,Very High,Fair,No Discount,Q4,"(4.784, 9.558]",2025,3,March,22,5,Saturday,1,12,1,0,0,20169,Spring,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,33,Female,Master,119134,3908.8,2025-07-25 15:09:28.486599,Electronics,4.1,27.47,1.17,3909.9700000000003,1073.75,2836.22,691.76,3.28,1089,3.61,2,True,False,False,False,False,True,False,False,26-35,High,Very High,Excellent,Medium Discount,Q3,"(-0.0139, 4.784]",2025,7,July,25,4,Friday,3,30,0,0,0,20294,Summer,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,30,Female,Bachelor,21651,2895.71,2025-08-01 15:09:28.486602,Clothing,2.9,29.54,21.51,2917.2200000000003,855.39,2061.83,710.98,13.37,900,0.72,1,True,False,False,False,True,False,False,False,26-35,Low,Very High,Fair,Medium Discount,Q3,"(9.558, 14.332]",2025,8,August,1,4,Friday,3,31,0,1,0,20301,Summer,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,67,Other,Bachelor,70288,743.34,2025-03-23 15:09:28.486605,Home,1.9,32.64,43.75,787.09,242.63,544.46,286.56,1.06,4489,1.05,1,False,False,True,False,False,False,False,True,65+,Middle,Medium,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,3,March,23,6,Sunday,1,12,1,0,0,20170,Spring,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,77,Male,Bachelor,104730,4057.51,2026-01-11 15:09:28.486607,Clothing,1.7,12.78,15.07,4072.5800000000004,518.55,3554.03,2090.61,3.87,5929,1.36,1,False,True,False,False,True,False,False,False,65+,High,Very High,Poor,Low Discount,Q4,"(-0.0139, 4.784]",2026,1,January,11,6,Sunday,1,2,1,0,0,20464,Winter,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,59,Female,Bachelor,45051,3183.41,2025-07-22 15:09:28.486610,Books,2.3,18.23,4.73,3188.14,580.34,2607.8,1133.83,7.07,3481,0.76,1,True,False,False,True,False,False,False,False,51-65,Lower-Middle,Very High,Fair,Low Discount,Q3,"(4.784, 9.558]",2025,7,July,22,1,Tuesday,3,30,0,0,0,20291,Summer,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,47,Male,High School,47386,1946.95,2025-03-28 15:09:28.486613,Clothing,4.8,42.18,37.92,1984.8700000000001,821.22,1163.65,242.43,4.11,2209,1.01,0,False,True,False,False,True,False,False,False,36-50,Lower-Middle,High,Excellent,High Discount,Q2,"(-0.0139, 4.784]",2025,3,March,28,4,Friday,1,13,0,0,0,20175,Spring,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,36,Female,Bachelor,95054,3373.91,2025-06-14 15:09:28.486616,Electronics,2.4,9.75,30.3,3404.21,328.96,3075.25,1281.35,3.55,1296,2.64,1,True,False,False,False,False,True,False,False,36-50,Upper-Middle,Very High,Fair,No Discount,Q4,"(-0.0139, 4.784]",2025,6,June,14,5,Saturday,2,24,1,0,0,20253,Summer,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,34,Other,PhD,131562,1306.93,2025-07-06 15:09:28.486619,Electronics,5.0,41.34,28.52,1335.45,540.28,795.17,159.03,0.99,1156,3.87,3,False,False,True,False,False,True,False,False,26-35,High,High,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,7,July,6,6,Sunday,3,27,1,0,0,20275,Summer,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,73,Other,Master,36184,1732.51,2026-01-01 15:09:28.486622,Home,2.9,28.13,2.68,1735.19,487.36,1247.83,430.29,4.79,5329,0.5,2,False,False,True,False,False,False,False,True,65+,Lower-Middle,High,Fair,Medium Discount,Q2,"(4.784, 9.558]",2026,1,January,1,3,Thursday,1,1,0,1,0,20454,Winter,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,36,Female,PhD,53787,4588.25,2026-01-31 15:09:28.486625,Food,1.7,38.11,7.02,4595.27,1748.58,2846.69,1674.52,8.53,1296,1.49,3,True,False,False,False,False,False,True,False,36-50,Middle,Very High,Poor,Medium Discount,Q3,"(4.784, 9.558]",2026,1,January,31,5,Saturday,1,5,1,0,1,20484,Winter,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,45,Other,High School,41621,1459.62,2025-04-29 15:09:28.486628,Books,4.6,35.68,31.13,1490.75,520.79,969.96,210.86,3.51,2025,0.92,0,False,False,True,True,False,False,False,False,36-50,Lower-Middle,High,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,4,April,29,1,Tuesday,2,18,0,0,0,20207,Spring,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,75,Female,PhD,95564,2355.24,2025-08-06 15:09:28.486631,Books,2.8,10.38,10.39,2365.6299999999997,244.47,2121.16,757.56,2.46,5625,1.27,3,True,False,False,True,False,False,False,False,65+,Upper-Middle,Very High,Fair,Low Discount,Q3,"(-0.0139, 4.784]",2025,8,August,6,2,Wednesday,3,32,0,0,0,20306,Summer,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,72,Other,Master,97984,4451.8,2025-08-15 15:09:28.486634,Food,3.8,28.44,25.2,4477.0,1266.09,3210.91,844.98,4.54,5184,1.36,2,False,False,True,False,False,False,True,False,65+,Upper-Middle,Very High,Good,Medium Discount,Q4,"(-0.0139, 4.784]",2025,8,August,15,4,Friday,3,33,0,0,0,20315,Summer,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
